,link,title
2768,http://pittsburghpa.gov/publicsafety/blotterview/2768,Police Investigate Fatal Overnight Shooting in Troy Hill - 04.30.2024
2766,http://pittsburghpa.gov/publicsafety/blotterview/2766,UPDATE: Violence Prevention Unit Detectives Arrest Three in Connection with ATF Firearms Theft Investigation - 04.29.2024
2764,http://pittsburghpa.gov/publicsafety/blotterview/2764,"South Side Entertainment Patrol Arrests and Citations for April 24-28, 2024 - 04.29.2024"
2767,http://pittsburghpa.gov/publicsafety/blotterview/2767,UPDATE: Police Seek the Public's Help to Locate Missing Juvenile Female - 04.29.2024
2765,http://pittsburghpa.gov/publicsafety/blotterview/2765,"Pittsburgh Police, Fire, and EMS Respond to Morning School Van Collision in Allegheny Center - 04.29.2024"
2763,http://pittsburghpa.gov/publicsafety/blotterview/2763,UPDATE: Pittsburgh Police Ask for Public's Assistance in Search for Missing Juvenile Male - 04.27.2024
2762,http://pittsburghpa.gov/publicsafety/blotterview/2762,Pittsburgh Bureau of Fire Responds to One-Alarm Fire at PNC Park - 04.26.2024
2761,http://pittsburghpa.gov/publicsafety/blotterview/2761,UPDATE 2 : Police Seek Assistance to Identify Suspect(s) in North Side Ethnic Intimidation Case - 04.24.2024
2759,http://pittsburghpa.gov/publicsafety/blotterview/2759,Police Investigate Stabbing Incident in Beltzhoover - 04.23.2024
2760,http://pittsburghpa.gov/publicsafety/blotterview/2760,Zone Five Officers Investigate Homewood Shooting Incident - 04.23.2024
2755,http://pittsburghpa.gov/publicsafety/blotterview/2755,Police Investigate Homicide Inside Larimer Residence  - 04.19.2024
2753,http://pittsburghpa.gov/publicsafety/blotterview/2753,Violent Crimes Division VCU Detectives Make Firearms Arrest in Spring Garden - 04.19.2024
2758,http://pittsburghpa.gov/publicsafety/blotterview/2758,UPDATE: Detectives Seek Assistance in Search for Missing 12-Year-Old Girl - 04.19.2024
2756,http://pittsburghpa.gov/publicsafety/blotterview/2756,UPDATE: Police Seek the Public's Help in Locating Missing Juvenile Male - 04.19.2024
2757,http://pittsburghpa.gov/publicsafety/blotterview/2757,UPDATE: Police Investigate Aggravated Assault on Riverwalk in Point State Park - 04.19.2024
2752,http://pittsburghpa.gov/publicsafety/blotterview/2752,UPDATE: Pittsburgh Police Ask for Public's Help to Find Missing Woman - 04.15.2024
2751,http://pittsburghpa.gov/publicsafety/blotterview/2751,Police Investigate Shooting Incident in Allegheny Center  - 04.13.2024
2750,http://pittsburghpa.gov/publicsafety/blotterview/2750,UPDATE: Pittsburgh Public Safety Responds to Barge Emergency on Ohio River - 04.12.2024
2749,http://pittsburghpa.gov/publicsafety/blotterview/2749,Police Make Ethnic Intimidation and Criminal Mischief Arrest in Squirrel Hill  - 04.12.2024
2748,http://pittsburghpa.gov/publicsafety/blotterview/2748,UPDATE: Police Seek the Public's Assistance in Locating Missing Boy - 04.11.2024
2747,http://pittsburghpa.gov/publicsafety/blotterview/2747,Pittsburgh Police Make Arrest in Downtown Robbery - 04.10.2024
2746,http://pittsburghpa.gov/publicsafety/blotterview/2746,"Police, Fire, EMS Respond to Single Vehicle Collision, Four Injured - 04.08.2024"
2744,http://pittsburghpa.gov/publicsafety/blotterview/2744,"South Side Entertainment Patrol Numbers for April 3-7, 2024 - 04.08.2024"
2743,http://pittsburghpa.gov/publicsafety/blotterview/2743,"Pittsburgh Police Investigate Overnight Shooting in Crawford-Roberts, One Injured - 04.08.2024"
2745,http://pittsburghpa.gov/publicsafety/blotterview/2745,"Pittsburgh Police, Fire, and EMS Respond to Shooting Incident in Fairywood - 04.08.2024"
2742,http://pittsburghpa.gov/publicsafety/blotterview/2742,Police Investigate Overnight Shooting in Carrick - 04.07.2024
2741,http://pittsburghpa.gov/publicsafety/blotterview/2741,"Pittsburgh Police, Fire, and EMS Respond to Person Hit by Train in South Side  - 04.06.2024"
2740,http://pittsburghpa.gov/publicsafety/blotterview/2740,"Pittsburgh Police Investigate Afternoon Stabbing Incident in Downtown, One Injured - 04.06.2024"
2738,http://pittsburghpa.gov/publicsafety/blotterview/2738,UPDATE: Pittsburgh Police Ask for Public’s Help to Locate Missing Man - 04.06.2024
2739,http://pittsburghpa.gov/publicsafety/blotterview/2739,"UPDATE: Pittsburgh Police, Fire, and EMS Respond to Vehicle vs. Pedestrian Collision in Carrick - 04.06.2024"
2737,http://pittsburghpa.gov/publicsafety/blotterview/2737,Pittsburgh Police Detectives Make Arrest in Oakland Sexual Assault - 04.05.2024
2736,http://pittsburghpa.gov/publicsafety/blotterview/2736,"Pittsburgh Police Respond to Fatal Overnight Stabbing in Middle Hill, One Arrested - 04.04.2024"
2735,http://pittsburghpa.gov/publicsafety/blotterview/2735,UPDATE: Pittsburgh Police Ask for Public's Assistance to Locate Missing Juvenile  - 04.02.2024
2734,http://pittsburghpa.gov/publicsafety/blotterview/2734,"Pittsburgh Police, Fire, and EMS Respond to Shooting in Beltzhoover, One Injured - 04.02.2024"
2733,http://pittsburghpa.gov/publicsafety/blotterview/2733,"Pittsburgh Police Investigate Shooting in Larimer, One Injured - 04.01.2024"
2732,http://pittsburghpa.gov/publicsafety/blotterview/2732,Police Investigate Weekend Shots Fired Incident in Crafton Heights - 04.01.2024
2729,http://pittsburghpa.gov/publicsafety/blotterview/2729,Police Arrest Female Following Shots Fired Incident in Beltzhoover - 03.28.2024
2728,http://pittsburghpa.gov/publicsafety/blotterview/2728,Police Arrest Male Linked to Vehicle Thefts and Armed Robberies - 03.28.2024
2730,http://pittsburghpa.gov/publicsafety/blotterview/2730,"Police Respond for Reported Shots Fired in Knoxville, Two Gunshot Victims Located - 03.28.2024"
2731,http://pittsburghpa.gov/publicsafety/blotterview/2731,Auto Squad Detectives Investigate Attempted Armed Carjacking - 03.28.2024
2727,http://pittsburghpa.gov/publicsafety/blotterview/2727,Police Investigate Criminal Mischief Complaints in Squirrel Hill Neighborhood  - 03.27.2024
2725,http://pittsburghpa.gov/publicsafety/blotterview/2725,"UPDATE: Police, Fire, and EMS Responds to Vehicle vs. Bicyclist in Downtown - 03.26.2024"
2724,http://pittsburghpa.gov/publicsafety/blotterview/2724,"South Side Entertainment Patrol Arrest and Citations for March 20 - 24, 2024 - 03.26.2024"
2726,http://pittsburghpa.gov/publicsafety/blotterview/2726,Police Arrest Male Following Fight and Assault in North Oakland Gas Station - 03.26.2024
2723,http://pittsburghpa.gov/publicsafety/blotterview/2723,Police Investigate Fatal Shots Fired Incident in Chartiers - 03.25.2024
2722,http://pittsburghpa.gov/publicsafety/blotterview/2722,UPDATE: Pittsburgh Police Seek Assistance in Search for a Missing Male - 03.25.2024
2721,http://pittsburghpa.gov/publicsafety/blotterview/2721,Pittsburgh Bureau of Fire Responds for Two-Alarm Fire in Arlington - 03.25.2024
2720,http://pittsburghpa.gov/publicsafety/blotterview/2720,River Rescue Responds for Male in the Allegheny River - 03.24.2024
2719,http://pittsburghpa.gov/publicsafety/blotterview/2719,Police Investigate Death of Infant in Homewood - 03.24.2024
2717,http://pittsburghpa.gov/publicsafety/blotterview/2717,UPDATE 3: Police Investigate Homicide in Elliott Neighborhood - 03.21.2024
2718,http://pittsburghpa.gov/publicsafety/blotterview/2718,"Police, Fire, and EMS Respond to Four-Vehicle Collision on West Carson Street - 03.21.2024"
2715,http://pittsburghpa.gov/publicsafety/blotterview/2715,"Violence Prevention Unit Detectives Arrest Male on Outstanding Warrant, Recover Firearm and Narcotics - 03.20.2024"
2716,http://pittsburghpa.gov/publicsafety/blotterview/2716,"Pittsburgh Police Arrest Wanted Suspect Linked to Multiple Crimes, Including Kidnapping and Armed Carjacking Downtown - 03.20.2024"
2713,http://pittsburghpa.gov/publicsafety/blotterview/2713,Detectives Make Arrest in Allentown Homicide - 03.18.2024
2712,http://pittsburghpa.gov/publicsafety/blotterview/2712,Pittsburgh Police Issue Arrest and Citations During St. Patrick's Day Weekend on the South Side - 03.18.2024
2714,http://pittsburghpa.gov/publicsafety/blotterview/2714,"Police, Fire, and EMS Respond to Two-Vehicle Collision on West Carson Street - 03.18.2024"
2711,http://pittsburghpa.gov/publicsafety/blotterview/2711,UPDATE: Pittsburgh Police Seek the Public's Assistance to Locate Missing Boy - 03.17.2024
2709,http://pittsburghpa.gov/publicsafety/blotterview/2709,UPDATE: Police Seek the Public's Help to Find Missing Juvenile Girl - 03.17.2024
2710,http://pittsburghpa.gov/publicsafety/blotterview/2710,First Responders Dispatched for Pedestrian Struck by a Vehicle  - 03.17.2024
2704,http://pittsburghpa.gov/publicsafety/blotterview/2704,"Police Arrest Male for Assaulting Female, Impersonating a Public Servant - 03.16.2024"
2705,http://pittsburghpa.gov/publicsafety/blotterview/2705,Police Make Three Arrests  in California-Kirkbride Burglary - 03.16.2024
2707,http://pittsburghpa.gov/publicsafety/blotterview/2707,UPDATE: Police Respond to South Side Bank Robbery - 03.16.2024
2708,http://pittsburghpa.gov/publicsafety/blotterview/2708,Pittsburgh Police Investigate Fatal Shooting in East Liberty - 03.16.2024
2706,http://pittsburghpa.gov/publicsafety/blotterview/2706,Child Transported to the Hospital for Evaluation Following Collision with Police Motorcycle Unit - 03.16.2024
2703,http://pittsburghpa.gov/publicsafety/blotterview/2703,Detectives Investigate Allentown Armed Business Robbery - 03.15.2024
2701,http://pittsburghpa.gov/publicsafety/blotterview/2701,"Police, Fire, EMS Respond to Pedestrian Collision in Oakland - 03.14.2024"
2702,http://pittsburghpa.gov/publicsafety/blotterview/2702,"Police, Fire, EMS Respond for Tractor-Trailer Rollover on Fort Pitt Boulevard - 03.14.2024"
2700,http://pittsburghpa.gov/publicsafety/blotterview/2700,Pittsburgh Police Make Overnight Theft Arrest in Zone Three - 03.14.2024
2698,http://pittsburghpa.gov/publicsafety/blotterview/2698,UPDATE: Pittsburgh Police Seek the Public's Help to Locate Missing Juvenile - 03.13.2024
2699,http://pittsburghpa.gov/publicsafety/blotterview/2699,"Police Arrest Two, Recover Firearms in the Hill District - 03.13.2024"
2697,http://pittsburghpa.gov/publicsafety/blotterview/2697,UPDATE: First Responders Dispatched for Unresponsive Baby in the Hill District - 03.12.2024
2691,http://pittsburghpa.gov/publicsafety/blotterview/2691,"Police Respond to Shooting in Knoxville, One Injured - 03.11.2024"
2694,http://pittsburghpa.gov/publicsafety/blotterview/2694,Pittsburgh Police Arrest Male Wanted For Rape of Juvenile Victims - 03.11.2024
2692,http://pittsburghpa.gov/publicsafety/blotterview/2692,"Pittsburgh Police, Fire, and EMS Respond to Overnight Vehicle Collision on West Liberty Avenue - 03.11.2024"
2690,http://pittsburghpa.gov/publicsafety/blotterview/2690,"South Side Entertainment Patrol Statistics for March 7-10, 2024 - 03.11.2024"
2693,http://pittsburghpa.gov/publicsafety/blotterview/2693,"Pittsburgh Police, Fire, and EMS Dispatched to Fatal Vehicle Collision on East Carson Street - 03.11.2024"
2696,http://pittsburghpa.gov/publicsafety/blotterview/2696,UPDATE: Police Seek the Public's Assistance to Find Missing Teenage Girl - 03.11.2024
2695,http://pittsburghpa.gov/publicsafety/blotterview/2695,"Police, Fire, EMS Dispatched for Male Critically Injured After Falling From a Height in Fineview - 03.11.2024"
2689,http://pittsburghpa.gov/publicsafety/blotterview/2689,UPDATE: Pittsburgh Police Seek Public's Help to Locate Missing Juvenile Female - 03.10.2024
2688,http://pittsburghpa.gov/publicsafety/blotterview/2688,"Police, Fire, and EMS Respond to Stabbing Incident in East Liberty - 03.07.2024"
2687,http://pittsburghpa.gov/publicsafety/blotterview/2687,UPDATE: Police Ask for Public's Help in Search for Missing Juvenile - 03.07.2024
2686,http://pittsburghpa.gov/publicsafety/blotterview/2686,VPU Detectives Make Multiple Gun Drug and Gun Arrests Throughout Pittsburgh - 03.06.2024
2684,http://pittsburghpa.gov/publicsafety/blotterview/2684,"Police Arrest Two, Including Wanted Homicide Suspect, During Narcotics and Vice Investigation Downtown - 03.05.2024"
2685,http://pittsburghpa.gov/publicsafety/blotterview/2685,UPDATE: Pittsburgh Police Seek Public's Help to Locate Missing Juvenile - 03.05.2024
2682,http://pittsburghpa.gov/publicsafety/blotterview/2682,"South Side Entertainment Patrol Arrests and Citations February 29 - March 3, 2024 - 03.04.2024"
2683,http://pittsburghpa.gov/publicsafety/blotterview/2683,"UPDATE: Police, EMS Respond for Female Shot in Fineview  - 03.04.2024"
2678,http://pittsburghpa.gov/publicsafety/blotterview/2678,UPDATE: Pittsburgh Police Seek the Public's Assistance to Find a Missing Woman - 03.03.2024
2680,http://pittsburghpa.gov/publicsafety/blotterview/2680,"UPDATE: Pittsburgh Police Investigate Shooting in Allentown, Three Wounded - 03.03.2024"
2681,http://pittsburghpa.gov/publicsafety/blotterview/2681,UPDATE: Special Victims Unit Detectives Searching for a Missing Juvenile - 03.03.2024
2679,http://pittsburghpa.gov/publicsafety/blotterview/2679,UPDATE: Special Victims Unit Detectives Investigating Sexual Assault in Oakland - 03.03.2024
2677,http://pittsburghpa.gov/publicsafety/blotterview/2677,"UPDATE: Police, Fire, EMS Dispatched for Serious 3-Vehicle Crash on the West End Bridge - 03.02.2024"
2675,http://pittsburghpa.gov/publicsafety/blotterview/2675,UPDATE: Police Seek the Public's Assistance to Locate Missing Juvenile - 03.01.2024
2674,http://pittsburghpa.gov/publicsafety/blotterview/2674,Pittsburgh Police Make Arrest in Hill District Homicide - 03.01.2024
2676,http://pittsburghpa.gov/publicsafety/blotterview/2676,Pittsburgh Police Investigate Fatal Shooting at Station Square - 03.01.2024
2673,http://pittsburghpa.gov/publicsafety/blotterview/2673,Pittsburgh Police Arrest Male in Connection with Troy Hill Burglary - 02.29.2024
2672,http://pittsburghpa.gov/publicsafety/blotterview/2672,UPDATE: Police Find Child Wandering Alone Outside in Duquesne Heights - 02.29.2024
2670,http://pittsburghpa.gov/publicsafety/blotterview/2670,Pittsburgh Fire Responds to 2- Alarm Structure Fire in Bloomfield - 02.27.2024
2671,http://pittsburghpa.gov/publicsafety/blotterview/2671,UPDATE: Pittsburgh Police Seek the Public's Assistance in Search for Missing Child - 02.27.2024
2669,http://pittsburghpa.gov/publicsafety/blotterview/2669,"South Side Entertainment Patrol Arrest and Citation Numbers for February 22 - 25, 2024 - 02.26.2024"
2668,http://pittsburghpa.gov/publicsafety/blotterview/2668,UPDATE: Police Investigating After Fatal Overnight Shooting in Marshall-Shadeland - 02.24.2024
2667,http://pittsburghpa.gov/publicsafety/blotterview/2667,UPDATE: Police Seek Public's Help to Find Missing Juvenile Girl - 02.23.2024
2666,http://pittsburghpa.gov/publicsafety/blotterview/2666,"Pittsburgh Police and EMS Respond to Downtown Stabbing Incident, One Injured - 02.22.2024"
2664,http://pittsburghpa.gov/publicsafety/blotterview/2664,"Fire, EMS, and Police Respond to Vehicle Collision near Waterworks, One Critical Patient - 02.21.2024"
2665,http://pittsburghpa.gov/publicsafety/blotterview/2665,Police Investigate Morning Shots Fired Incident - 02.21.2024
2662,http://pittsburghpa.gov/publicsafety/blotterview/2662,Pittsburgh Police Warn of Computer and Bicoin Scam Appearing to Target Seniors  - 02.20.2024
2663,http://pittsburghpa.gov/publicsafety/blotterview/2663,SWAT Responds for Male with Outstanding Warrants in Spring Garden - 02.20.2024
2660,http://pittsburghpa.gov/publicsafety/blotterview/2660,UPDATE: Police Detain One in Connection with Suspected Arson on the South Side - 02.19.2024
2661,http://pittsburghpa.gov/publicsafety/blotterview/2661,"South Side Entertainment Patrol Statistics for February 15-18, 2024 - 02.19.2024"
2659,http://pittsburghpa.gov/publicsafety/blotterview/2659,UPDATE: SVU Detectives Seek Assistance to Locate Missing Male - 02.18.2024
2657,http://pittsburghpa.gov/publicsafety/blotterview/2657,"Male and Female Arrested in Crawford-Roberts to Face Multiple Charges, Including Child Endangerment - 02.14.2024"
